2.756250168549843238e+01,3.000000000000000000e+00
3.730278629383425226e+01,5.000000000000000000e+00
2.410017335753463996e+01,8.000000000000000000e+00
1.542892218499333623e+01,1.000000000000000000e+01
1.702975108754698752e+01,1.500000000000000000e+01
1.625513266867730522e+01,2.000000000000000000e+01
1.379275505755629538e+01,2.500000000000000000e+01
9.702828195233319519e+00,3.000000000000000000e+01
1.199188923372256710e+01,4.000000000000000000e+01
